image,caption
275401000_8829250eb3.jpg,Two dogs play with a green ball on a wooden deck .
275401000_8829250eb3.jpg,two fluffy dogs jumping to catch a tennis ball .
3477369101_8e0c61d8f4.jpg,A black dog lying on its back in green grass .
3477369101_8e0c61d8f4.jpg,A black dog rolling in grass .
3477369101_8e0c61d8f4.jpg,A dog rolling around in the grass .
3477369101_8e0c61d8f4.jpg,Dog rolling in grass
3477369101_8e0c61d8f4.jpg,The black and brown dog is rolling in the grass .
3583065748_7d149a865c.jpg,A black and a black dog are running .
3583065748_7d149a865c.jpg,A black and white dog chases a bigger dog across the grass .
3583065748_7d149a865c.jpg,One dog chases another in the grass .
3583065748_7d149a865c.jpg,Two brindle dogs running in the grass .
3583065748_7d149a865c.jpg,Two dogs run through the grass .
3429581486_4556471d1a.jpg,A brown and black dog runs over the green grass .
3429581486_4556471d1a.jpg,A brown dog is running on the grass in front of some trees .
3429581486_4556471d1a.jpg,A dog runs on the green grass near a grove of trees .
3429581486_4556471d1a.jpg,A dog with a brown and white coat runs through a field of bright green grass .
3429581486_4556471d1a.jpg,A fairly large dog is running through the grass
2949762776_52ece64d28.jpg,A football game is played .
2949762776_52ece64d28.jpg,Two football teams play a game .
2949762776_52ece64d28.jpg,Two football teams playing a game
2949762776_52ece64d28.jpg,Two football teams play on the field .
2949762776_52ece64d28.jpg,Two teams of football players about to start a game .
2486364531_b482d7f521.jpg,A little boy wearing an orange shirt and white shorts jumps barefoot on a plastic jumper on top of the green grass .
2486364531_b482d7f521.jpg,A young boy in a red shirt plays on a mini-trampoline in a grassy field
2486364531_b482d7f521.jpg,Boy wearing a red shirt standing on a plastic object and holding a yellow toy shovel .
2486364531_b482d7f521.jpg,Young boy bouncing off a trampoline .
3254640083_eb34b8edfe.jpg,A climber is climbing on an artificial climbing wall
3254640083_eb34b8edfe.jpg,A man attemping to climb a fake rock wall .
3254640083_eb34b8edfe.jpg,A man climbs a rock wall .
3254640083_eb34b8edfe.jpg,A man climbs up an artificial climbing wall .
3254640083_eb34b8edfe.jpg,a rock climber climbs a rock wall .
2415265825_fbfe0c8556.jpg,A black dog walking on the beach .
2415265825_fbfe0c8556.jpg,A black dog walks along a rocky beach .
2415265825_fbfe0c8556.jpg,A wet black dog is walking in the sand .
2415265825_fbfe0c8556.jpg,A wet black dog walks on the sand with a rock wall behind .
2415265825_fbfe0c8556.jpg,Large furry dog walking in the sand near large rocks .
2714674623_8cd05ac114.jpg,a large man dozes off on the bus .
2714674623_8cd05ac114.jpg,"A man with a black shirt that says "" Genetic Freak "" is sleeping on a bus ."
2714674623_8cd05ac114.jpg,"Man wearing hat and t-shirt with "" Genetic Freak "" sleeping on public transportation ."
2714674623_8cd05ac114.jpg,The heavy man is sitting on a bus and sleeping .
2654514044_a70a6e2c21.jpg,A brown dog running
2654514044_a70a6e2c21.jpg,A brown dog running over grass .
2654514044_a70a6e2c21.jpg,A brown dog with its front paws off the ground on a grassy surface near red and purple flowers .
2654514044_a70a6e2c21.jpg,A dog runs across a grassy lawn near some flowers .
2654514044_a70a6e2c21.jpg,A yellow dog is playing in a grassy area near flowers .
3686078365_9e655e238f.jpg,A naked woman with pink hair and tattoos is standing in a crowd in front of a cloth barrier .
3686078365_9e655e238f.jpg,A person with pink hair and tattoos on their upper and lower back .
3686078365_9e655e238f.jpg,A topless woman with bright red hair watches a gay pride parade .
3686078365_9e655e238f.jpg,A woman with pink hair an tattoos stands near a rainbow banner .
3686078365_9e655e238f.jpg,The woman is wearing black shorts at a parade .
2562166462_b43b141d40.jpg,A man in a hooded jacket sits alone on a park bench .
2562166462_b43b141d40.jpg,A man in a purple jacket is sitting on a wooden bench with a large tree to his left .
2562166462_b43b141d40.jpg,A man sits on a wooden bench next a tree and some cacti .
2562166462_b43b141d40.jpg,A man sitting on a bench between a tree and a bush .
2562166462_b43b141d40.jpg,A man wearing a hoodie and jacket is sitting on a bench in a park .
535123126_c06c1ab9bf.jpg,A brown dog with a pink collar with a heart on it playing with a bigger dog .
535123126_c06c1ab9bf.jpg,Big dog trying to bite little dog
535123126_c06c1ab9bf.jpg,Both the larger dog and the smaller dog have their mouths open .
535123126_c06c1ab9bf.jpg,Two brown dogs fighting each other .
2861100960_457ceda7fa.jpg,A man wearing a straw hat smokes a cigarette .
2861100960_457ceda7fa.jpg,A man with a straw hat is smoking a cigarette with a crowd nearby .
2861100960_457ceda7fa.jpg,The man in the straw hat is smoking a cigarette .
2861100960_457ceda7fa.jpg,The man in the straw hat smokes a cigarette .
2861100960_457ceda7fa.jpg,The man is wearing a straw hat and smoking a cigarette .
1204996216_71d7519d9a.jpg,A boy lays on a picnic table bench .
1204996216_71d7519d9a.jpg,A child is laying down on a wooden bench .
1204996216_71d7519d9a.jpg,A child is on a bench with arms stretched out .
1204996216_71d7519d9a.jpg,A little boy in a red shirt sitting on a wooden picnic table bench .
1204996216_71d7519d9a.jpg,A little boy lies down on a picnic table bench .
3003011417_79b49ff384.jpg,A group of children are sitting on a raft wearing blue helmets and carrying paddles .
3003011417_79b49ff384.jpg,A group of kids paddle a raft made of sticks and rope .
3003011417_79b49ff384.jpg,Children paddle on a craft .
3003011417_79b49ff384.jpg,several young boys wearing blue helmets and blue and red life jackets on a raft
2890113532_ab2003d74e.jpg,A brown dog and a black and white dog are running over grassy hills .
2890113532_ab2003d74e.jpg,Two dogs are running next to each other on a grassy hill .
2890113532_ab2003d74e.jpg,Two dogs in motion in a grassy field with small trees .
2890113532_ab2003d74e.jpg,Two dogs play in a field .
2890113532_ab2003d74e.jpg,Two dogs running through a field .
2873648844_8efc7d78f1.jpg,A dog in training to become a seeing-eye dog .
2873648844_8efc7d78f1.jpg,A dog wearing a bright green jacket .
2873648844_8efc7d78f1.jpg,A fluffy dog is wearing a green guard jacket for an elementary school .
2873648844_8efc7d78f1.jpg,a white dog on a leash is wearing a yellow jacket .
2873648844_8efc7d78f1.jpg,a white puddle wearing a yellow school jacket on a lease
3427023324_f1f6504bf4.jpg,Two girls in blue dresses dance .
3427023324_f1f6504bf4.jpg,Two girls in jean dresses laugh and play .
3427023324_f1f6504bf4.jpg,Two little girls are smiling in blue dresses .
3427023324_f1f6504bf4.jpg,Two little girls in blue dresses laugh .
3427023324_f1f6504bf4.jpg,Two young girls wearing denim dresses playing near a armchair .
3432495898_a5859f06b6.jpg,A brown dog laying on its back .
3432495898_a5859f06b6.jpg,A brown dog lies upside down on the cement road .
3432495898_a5859f06b6.jpg,A dog lies on his back on a road .
3432495898_a5859f06b6.jpg,A tan dog is rolling on his back on some asphalt with a bike and a scooter in the background .
154871781_ae77696b77.jpg,Boys kicking soccer ball in the grass under a tree
154871781_ae77696b77.jpg,Two boys are kicking a ball to each other in the park .
154871781_ae77696b77.jpg,Two boys have made a goal out of two jackets in order to play soccer .
154871781_ae77696b77.jpg,Two boys kick around a ball in a meadow .
154871781_ae77696b77.jpg,Two kids play soccer in a field .
241347300_7c84ecf764.jpg,A football player being tackled from behind by another player from a different team in front of a crowd .
241347300_7c84ecf764.jpg,A football player in red being tackled by opponents in white .
241347300_7c84ecf764.jpg,A football tackle in progress with a crowd in the background .
3373870185_f79163fa51.jpg,A bird swooping over water .
3373870185_f79163fa51.jpg,A black and white bird is flying over water .
3373870185_f79163fa51.jpg,A white bird spreads its wings and jumps into the water feet first .
3373870185_f79163fa51.jpg,A white bird with a black beak begins to land near the water .
3084001782_41a848df4e.jpg,A man and a woman read a book while their friend has a drink .
3084001782_41a848df4e.jpg,A woman holds a drink while a man and a woman examine a book .
3084001782_41a848df4e.jpg,A woman holding a red cup with a straw in it sits in front of a man and a woman looking at a book .
3084001782_41a848df4e.jpg,Three people are gathered for a picture .
3084001782_41a848df4e.jpg,Two women and a man are looking at a book .
2358447641_10f1e9d21f.jpg,A girl wearing a red snowsuit slides on her back on the ice .
2358447641_10f1e9d21f.jpg,A little girl in a red outfit is lying on her side in a strange position .
2358447641_10f1e9d21f.jpg,A little girl in red is down on the ice
2358447641_10f1e9d21f.jpg,A smiling girl in a red outfit and mittens .
2358447641_10f1e9d21f.jpg,A young girl in a red snowsuit sliding across the ice .
3541915243_956c1aa8ef.jpg,A crowd of people gathered together looking up and taking pictures .
3541915243_956c1aa8ef.jpg,Asian spectators .
3541915243_956c1aa8ef.jpg,People looking up at the sky at something .
3541915243_956c1aa8ef.jpg,two people in a crowd are looking up
1142847777_2a0c1c2551.jpg,A bicyclist riding on a city street .
1142847777_2a0c1c2551.jpg,A woman in a blue helmet and brown shorts rides her bike on a busy street .
1142847777_2a0c1c2551.jpg,A woman is riding a blue bike .
1142847777_2a0c1c2551.jpg,A woman is riding her bicycle in traffic
1142847777_2a0c1c2551.jpg,A woman wearing a blue helmet rides her bicycle in a parking lot .
524360969_472a7152f0.jpg,A woman in a hi-viz jacket is smiling at person carrying a stop sign in front of a crane .
524360969_472a7152f0.jpg,a workers standing in the road holding a stop sign in front of another worker
524360969_472a7152f0.jpg,Person holding stop sign to direct traffic .
524360969_472a7152f0.jpg,Two construction workers holding signs interact on a street in front of a large truck .
524360969_472a7152f0.jpg,Two flaggers chatting on a construction site .
3148286846_40ae914172.jpg,Two boys are sitting in a green kayak on the grass .
3148286846_40ae914172.jpg,Two children are playing in a green boat on the grass .
3148286846_40ae914172.jpg,Two children in green plastic boat on lawn .
3148286846_40ae914172.jpg,Two children sit in a green vessel in a yard .
3148286846_40ae914172.jpg,Two young boys are in a green kayak in the grass .
3320032226_63390d74a6.jpg,A child dressed for the cold sits in the snow .
3320032226_63390d74a6.jpg,a child in red sits in the snow .
3320032226_63390d74a6.jpg,A little girl in a red snowsuit sits on a snowball in a backyard .
3320032226_63390d74a6.jpg,little kid in red snowsuit with hello kitty mittens
3320032226_63390d74a6.jpg,The small girl in the Hello Kitty gloves and red snowsuit smiles while sitting on a large snowball .
2384626662_67cdd87694.jpg,A boy in an orange shirt and red hat is standing next to a girl with a white shirt and blue pants in the sand next to the ocean .
2384626662_67cdd87694.jpg,A woman and boy playing on a beach .
2384626662_67cdd87694.jpg,Two children are running towards the ocean on a beach .
2384626662_67cdd87694.jpg,Two children on the beach .
3275065565_9e2a640fbc.jpg,The two dogs are rolling on a purple blanket .
3275065565_9e2a640fbc.jpg,Two dogs lay on their backs on a purple bedspread .
3275065565_9e2a640fbc.jpg,Two dogs lay upside down on a purple bed .
3275065565_9e2a640fbc.jpg,Two dogs lying on their backs on the purple bed .
3275065565_9e2a640fbc.jpg,Two large dogs lying on their backs on a purple comforter .
3273403495_fcd09c453e.jpg,A downhill skier races down the snowy hillside as the sun shines above in a clear sky .
3273403495_fcd09c453e.jpg,A lone skier goes down an empty hill under a blue sky .
3273403495_fcd09c453e.jpg,A skier is skiing alone in fresh powder on a sunny day .
3273403495_fcd09c453e.jpg,A skier on a slope .
3273403495_fcd09c453e.jpg,A skier traveling downhill through mostly untouched snow .
3047264346_e24601bfbf.jpg,A girl and guy dressed up in costumes
3047264346_e24601bfbf.jpg,"A man dressed as "" Teen Wolf "" hugs a woman made up like a vampire ."
3047264346_e24601bfbf.jpg,A man in a werewolf mask is with a woman wearing elf ears .
3047264346_e24601bfbf.jpg,The man wearing the mask and sunglasses has his arm around the woman who is wearing fake pointed ears .
3047264346_e24601bfbf.jpg,Two individuals dressed up like animals are posing for the camera .
788126442_086334f0cf.jpg,A baby girl has the contents of a red pot all over her face .
788126442_086334f0cf.jpg,A little girl in a highchair has food all over her lower face and her finger in her mouth .
788126442_086334f0cf.jpg,A toddler with pudding all over her face and hands from eating with her fingers .
788126442_086334f0cf.jpg,The little girl is in her high chair eating jello .
3033210806_3ffc0a231a.jpg,An older lady dressed in winter clothes looks out over a white balcony .
